Elapsed Time (s),Long accel (g),Lat accel (g),Vert accel (g),Roll--Euler (deg),Pitch--Euler (deg),Yaw--Euler (deg),Latitude,Longitude,Speed (kts),Course (deg),GPS Time,Flagged
48.658,0.2855216,0.0305916,1.2345356,-81.34168515,8.375243626,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.303Z,N
48.716,0.2753244,1.3052416,0.6736896,-80.87762845,9.352600145,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.361Z,N
48.755,0.611832,4.1604576,-0.6213548,-82.10823728,7.947112005,209.7006531,50.14732717,-5.059460866,6.244961394,296.8255728,2021-11-17T13:21:09.400Z,N
48.801,-0.6526208,1.4989884,-0.4174108,-81.90712919,9.665032631,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.446Z,N
48.857,-0.4384796,0.5812404,0.9388168,-82.75749456,9.502258126,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.502Z,N
48.901,-0.203944,0.2243384,1.1121692,-80.85188546,6.779809207,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.546Z,N
48.951,-0.0713804,0.0815776,1.458874,-80.16252814,3.690237197,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.596Z,N
49.001,-0.611832,-0.25493,1.8565648,-80.13254361,4.389783031,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.646Z,N
49.051,-1.01972,0.866762,1.1427608,-81.47036592,4.516124027,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.696Z,N
49.101,-0.611832,3.0489628,-0.6111576,-81.78822243,2.720675631,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.746Z,N
49.151,0.101972,1.7029324,0.1536324,-82.14613117,0.356177874,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.796Z,N
49.215,0.356902,0.5914376,0.8266476,-83.62690251,-0.485087554,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.860Z,N
49.252,0.8055788,0.50986,0.082252,-84.99120546,-5.610312211,220.7429504,50.14731347,-5.059489907,6.49127587,291.0348592,2021-11-17T13:21:09.897Z,N
49.301,0.611832,0.0305916,0.9796056,-84.67629276,-6.6343027,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:09.946Z,N
49.351,0.2243384,-0.3467048,1.305916,-83.110991,-4.405789579,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:09.996Z,N
49.401,0.050986,0.4282824,0.9796056,-82.73409434,-3.936794217,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.046Z,N
49.451,-0.152958,2.0598344,0.4595484,-81.21259458,-4.150768674,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.096Z,N
49.501,-0.4894656,3.7423724,-0.6927352,-82.34191171,-5.269711598,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.146Z,N
49.551,-0.8973536,1.1114948,0.7042812,-85.58785663,-2.016777045,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.196Z,N
49.602,-0.4180852,0.2753244,1.050986,-86.64641983,-1.400563894,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.247Z,N
49.651,-0.1631552,-0.1223664,1.203944,-87.24895862,-2.611598792,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.296Z,N
49.716,-0.3670992,-0.5404516,1.3976908,-87.29550636,-2.543549191,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.361Z,N
49.751,-0.7953816,-0.152958,1.5710432,-88.20747321,-2.445610469,241.3257904,50.14730947,-5.059498725,6.182167495,296.9612966,2021-11-17T13:21:10.396Z,N
49.801,-1.27465,2.1210176,0.5003372,-90.3775404,-3.862642696,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.446Z,N
49.854,-0.6730152,3.8545416,-0.6723408,-90.37286172,-7.150015275,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.499Z,N
49.901,0.2141412,0.968734,0.8878308,-91.85613974,-5.356592457,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.546Z,N
49.954,0.6016348,0.1121692,0.5717176,-92.18674821,-2.529422439,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.599Z,N
50.001,1.01972,0.203944,0.23521,-90.85859745,-2.957977958,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.646Z,N
50.053,0.611832,0.0101972,1.2957188,-88.71265449,-1.635049836,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.698Z,N
50.101,0.2855216,-0.2753244,1.152958,-87.66668616,0.967895747,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.746Z,N
50.155,0.0611832,0.8973536,1.0305916,-86.46564521,3.253060911,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.800Z,N
50.215,0.2651272,4.7213036,-1.4677224,-85.79554902,2.055920005,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.860Z,N
50.265,-0.8565648,2.753244,-0.0605088,-84.45504244,3.247187802,221.3341064,50.14730022,-5.059518361,6.111786088,297.0395446,2021-11-17T13:21:10.910Z,N
50.301,-0.968734,0.0305916,1,-85.72220645,8.721864624,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:10.946Z,N
50.357,-0.3772964,0.0101972,0.8674364,-84.54286502,8.318964575,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.002Z,N
50.401,-0.2855216,-0.1121692,1.560846,-86.34345313,6.25404857,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.046Z,N
50.454,-0.76479,-0.3772964,1.9075508,-87.38578097,5.560685765,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.099Z,N
50.501,-1.1522836,0.6730152,1.1631552,-89.9355452,4.742892709,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.146Z,N
50.554,-0.0917748,3.5384284,-0.9680596,-89.45829257,0.654597373,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.199Z,N
50.601,0.6526208,2.2535812,0.388168,-88.41213299,0.125359677,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.246Z,N
50.654,0.7953816,0.5710432,0.7042812,-86.93268671,3.271221103,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.299Z,N
50.715,0.7953816,0.1223664,1.1121692,-85.63141274,3.829054814,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.360Z,N
50.752,0.4792684,-0.1325636,1.6220292,-87.23072885,4.641784139,226.643158,50.14729192,-5.059536155,6.111786088,297.0395446,2021-11-17T13:21:11.397Z,N
50.801,0.305916,-0.1223664,1.3976908,-88.04455271,5.515227014,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.446Z,N
50.854,0.3772964,0.5812404,0.8164504,-90.24862741,6.474399436,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.499Z,N
50.901,0.6832124,1.8762848,0.5207316,-92.20983425,7.035270233,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.546Z,N
50.954,0.1427608,3.5384284,-1.0292428,-94.06834237,7.413795471,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.599Z,N
51.001,-0.7341984,1.4887912,0.0006744,-94.32131208,10.33647266,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.646Z,N
51.057,-0.713804,0.3263104,1.25493,-93.22721824,10.66645447,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.702Z,N
51.101,-0.4690712,0.1937468,1.1121692,-91.18816091,8.331038642,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.746Z,N
51.155,-0.3467048,-0.2345356,1.76479,-88.9493342,5.668901574,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.800Z,N
51.218,-0.713804,-0.1631552,1.1325636,-87.63470038,4.937466867,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.863Z,N
51.258,-1.27465,0.4996628,1.101972,-88.27668351,3.493463931,229.5101776,50.14727862,-5.05956495,6.394125816,291.4884271,2021-11-17T13:21:11.903Z,N
51.308,0.4690712,3.7933584,-1.0088484,-85.2838654,-1.448231144,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:11.953Z,N
51.358,0.713804,1.886482,-0.0605088,-82.70613154,-0.134232119,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.003Z,N
51.401,0.8973536,0.7545928,1.0305916,-81.56122792,2.440474593,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.046Z,N
51.456,0.7240012,-0.50986,0.949014,-77.51188884,5.88811009,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.101Z,N
51.502,0.7443956,0.152958,1.101972,-76.19431804,6.519505578,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.147Z,N
51.559,0.25493,-0.1223664,1.25493,-78.16258046,10.11629383,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.204Z,N
51.602,0.3976908,0.8259732,0.6838868,-79.52820847,12.23234789,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.247Z,N
51.657,0.9075508,2.2025952,-0.478594,-81.77165239,16.14984725,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.302Z,N
51.727,1.0605088,3.6505976,-0.3970164,-83.3914454,16.21794594,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.372Z,N
51.761,-0.4996628,0.76479,0.6634924,-88.10646837,20.67731836,209.8205719,50.14727005,-5.059583757,5.680797754,303.1185817,2021-11-17T13:21:12.406Z,N
51.803,-0.25493,0.3976908,0.9082252,-90.81047194,20.72378926,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.448Z,N
51.854,-0.5710432,-0.3772964,1.25493,-92.81483874,20.78840626,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.499Z,N
51.903,-0.917748,-0.7749872,1.4180852,-94.00710289,20.79026578,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.548Z,N
51.956,-0.9891284,0.7953816,0.2148156,-94.42524707,17.19630736,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.601Z,N
52.002,-0.1733524,1.682538,0.6532952,-90.82325122,14.14577414,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.647Z,N
52.054,1.0401144,2.753244,-0.223664,-87.44133773,9.776001006,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.699Z,N
52.103,0.9381424,1.1828752,1.2753244,-88.0942355,10.69723215,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.748Z,N
52.153,0.866762,0.203944,0.4289568,-87.65998574,10.42715965,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.798Z,N
52.214,0.7545928,-0.0815776,1.1733524,-87.70612367,10.44506584,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.859Z,N
52.253,0.4384796,-0.1835496,1.50986,-89.00072454,13.00703819,206.3930817,50.14726167,-5.059602233,6.282425678,291.5876185,2021-11-17T13:21:12.898Z,N
52.303,0.3874936,0.2345356,1.0407888,-90.81328598,14.90811204,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:12.948Z,N
52.355,0.6730152,1.2134668,0.9592112,-92.57643782,17.66470977,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.000Z,N
52.401,1.6009604,3.8035556,-0.7131296,-91.25460498,16.91334799,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.046Z,N
52.454,-0.1223664,2.1516092,0.1638296,-94.24103004,18.94562636,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.099Z,N
52.504,-0.4690712,0.4486768,0.439154,-95.92573717,21.20090187,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.149Z,N
52.554,-0.458874,-0.0203944,1.2141412,-96.69332065,19.49263572,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.199Z,N
52.607,-0.6016348,-0.3263104,1.4894656,-96.57997366,18.03451158,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.252Z,N
52.654,-0.917748,-0.1835496,1.203944,-96.16193194,17.38593048,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.299Z,N
52.715,-0.7036068,0.8871564,0.7858588,-96.67329453,15.87344316,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.360Z,N
52.758,1.01972,4.2930212,-0.9782568,-92.94162754,9.667696405,227.4880829,50.14725775,-5.05961107,5.98326255,297.4003675,2021-11-17T13:21:13.403Z,N
52.801,0.8871564,1.9986512,1.0713804,-92.12148576,8.721168799,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.446Z,N
52.854,0.662818,0.458874,1.050986,-91.84958959,9.150222495,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.499Z,N
52.901,0.8463676,0.1121692,1.050986,-92.34590528,8.24546491,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.546Z,N
52.954,0.7036068,-0.0713804,1.3365076,-94.05592509,8.431254592,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.599Z,N
53.001,0.4996628,-0.1937468,1.203944,-93.77909752,9.644279102,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.646Z,N
53.055,0.5710432,0.7545928,0.8266476,-96.51306513,12.03813061,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.700Z,N
53.101,1.121692,2.651272,0.0006744,-98.44234083,13.33676386,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.746Z,N
53.151,0.6832124,3.56902,-0.070706,-99.30307443,14.31538652,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.796Z,N
53.215,-0.6220292,0.9789312,0.184224,-99.24124756,17.60268653,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.860Z,N
53.251,-0.3772964,0.5404516,1.203944,-98.77882327,17.9664385,223.8673096,50.14724913,-5.059630397,5.944107162,297.8201843,2021-11-17T13:21:13.896Z,N
53.302,-0.4384796,-0.1427608,1.2855216,-97.11221615,17.2364535,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:13.947Z,N
53.351,-0.7443956,-0.50986,1.6016348,-95.51539989,16.81422487,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:13.996Z,N
53.401,-1.1318892,0.203944,1.305916,-95.27488845,16.00680602,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.046Z,N
53.451,-0.50986,2.5900888,0.7042812,-96.64134974,10.92898815,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.096Z,N
53.501,0.560846,3.5078368,0.1638296,-93.02742155,6.125619671,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.146Z,N
53.551,0.6322264,0.9891284,0.8776336,-91.28690495,4.128769062,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.196Z,N
53.601,0.917748,0.407888,0.2250128,-90.57537,2.672677971,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.246Z,N
53.651,1.070706,-0.1121692,0.337182,-88.8414377,1.227707709,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.296Z,N
53.714,0.7851844,0.1835496,1.152958,-88.95504424,1.301853894,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.359Z,N
53.751,0.4180852,0.152958,1.1223664,-86.22591923,3.745328648,219.0893402,50.14723697,-5.059657785,5.608022607,303.6844999,2021-11-17T13:21:14.396Z,N
53.801,0.1835496,1.478594,0.5003372,-87.17481692,5.654302471,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.446Z,N
53.851,0.2447328,3.5996116,-0.78451,-83.2128018,6.673720575,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.496Z,N
53.901,-0.7036068,2.2127924,-0.4989884,-84.28941036,7.670678883,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.546Z,N
53.951,-0.6934096,0.5710432,1.1121692,-84.4224078,9.492119564,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.596Z,N
54.001,-0.25493,0.1631552,1.2141412,-84.46460471,8.079684268,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.646Z,N
54.051,-0.203944,-0.1631552,1.5914376,-84.19884205,6.452894585,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.696Z,N
54.101,-0.662818,-0.3263104,1.662818,-85.08858347,6.440776122,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.746Z,N
54.161,-1.1012976,0.4894656,0.9898028,-87.19935779,5.469215872,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.806Z,N
54.215,-0.0305916,3.874936,-0.52958,-89.02477364,2.956100724,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.860Z,N
54.254,0.2855216,1.8558904,-0.1624808,-88.54473429,2.293594151,226.6180573,50.1472328,-5.059667394,5.927509791,297.928838,2021-11-17T13:21:14.899Z,N
54.302,0.7240012,0.4384796,1.2957188,-89.21929059,4.147971284,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:14.947Z,N
54.351,0.7036068,-0.0305916,0.9898028,-88.93567382,4.302108589,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:14.996Z,N
54.401,0.6934096,-0.0305916,1.1937468,-89.27247045,3.783579842,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.046Z,N
54.454,0.4282824,-0.0815776,1.4180852,-90.50414479,4.660135576,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.099Z,N
54.501,0.1631552,0.1223664,0.8674364,-89.85496946,5.969215597,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.146Z,N
54.551,0.25493,1.8558904,0.2046184,-90.53615105,6.072159354,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.196Z,N
54.601,0.050986,4.1706548,-0.7131296,-92.28420818,2.901733059,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.246Z,N
54.652,-0.9483396,0.8871564,0.5003372,-94.38197099,4.268582606,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.297Z,N
54.713,-0.356902,0.7240012,1.0407888,-94.95694314,1.920634877,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.358Z,N
54.751,-0.203944,0.0203944,1.2651272,-92.43689023,-0.909044916,229.8167419,50.1472208,-5.059694843,5.527555837,303.5783648,2021-11-17T13:21:15.396Z,N
54.801,-0.25493,-0.5812404,1.5302544,-91.9274674,-1.377459926,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.446Z,N
54.855,-0.7341984,-0.2651272,1.5200572,-92.76968436,-1.513651228,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.500Z,N
54.901,-1.3460304,1.2848472,0.7552672,-96.21520058,-2.461884675,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.546Z,N
54.954,-0.2447328,4.0380912,0.031266,-94.20662638,-6.823609502,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.599Z,N
55.001,0.2447328,1.0911004,0.8878308,-93.01647959,-5.418697232,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.646Z,N
55.053,0.5914376,0.4690712,1.1835496,-93.71340476,-3.993605169,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.698Z,N
55.101,0.8769592,0.1631552,0.7756616,-94.49475108,-5.028472307,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.746Z,N
55.154,0.7341984,0.0917748,1.2855216,-96.09925812,-5.432171915,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.799Z,N
55.209,0.3772964,-0.1121692,1.0305916,-96.64066672,-3.456920925,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.854Z,N
55.255,-0.2141412,1.52958,0.6532952,-96.71135918,-0.928958333,208.8191223,50.14721274,-5.05971312,6.158933721,292.0776325,2021-11-17T13:21:15.900Z,N
55.301,-0.1427608,4.0482884,-0.7131296,-95.30919649,-1.325248253,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:15.946Z,N
55.355,-0.6934096,3.0999488,0.2454072,-95.58213084,-0.435305801,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.000Z,N
55.401,-0.9789312,0.6730152,1.203944,-97.78305683,2.383581679,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.046Z,N
55.454,-0.50986,0.0815776,1.2447328,-96.83049817,1.72530182,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.099Z,N
55.501,-0.2447328,-0.1733524,1.3161132,-96.24920126,0.0387101,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.146Z,N
55.553,-0.4894656,-0.4384796,1.3976908,-95.57452884,-1.014686171,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.199Z,N
55.601,-1.0911004,-0.0203944,1.458874,-96.14172141,-1.544503086,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.246Z,N
55.655,-0.76479,3.0489628,0.4289568,-96.05897366,-5.643399782,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.300Z,N
55.709,0.0917748,3.2427096,-0.0809032,-93.85343047,-6.087074779,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.354Z,N
55.754,0.3874936,0.7036068,1.152958,-94.14878834,-2.788562375,228.5609436,50.14720468,-5.059731398,5.534615663,303.4392153,2021-11-17T13:21:16.399Z,N
55.801,0.6934096,-0.0407888,0.5309288,-93.49939445,-2.062322241,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.446Z,N
55.854,0.7953816,0.050986,1.3670992,-94.17198366,-3.780545957,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.499Z,N
55.903,0.560846,0.101972,1.5506488,-94.57993719,-3.384155719,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.548Z,N
55.956,0.3670992,0.1631552,0.9796056,-93.93083017,-2.077997525,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.601Z,N
56.001,0.050986,2.3249616,0.6023092,-94.4375619,-1.16805177,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.646Z,N
56.059,-0.2957188,3.925922,-1.0598344,-94.49323477,-0.061703942,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.704Z,N
56.103,-1.1420864,1.8660876,1.0713804,-96.44690792,3.035707645,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.748Z,N
56.156,-0.917748,0.152958,0.898028,-96.70924865,5.55900255,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.801Z,N
56.211,-0.3874936,0.1223664,1.1427608,-94.64165478,2.924799248,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.856Z,N
56.256,-0.2651272,-0.1427608,1.3263104,-94.58006697,0.000561783,234.161972,50.14719653,-5.059749797,6.217417951,291.9989856,2021-11-17T13:21:16.901Z,N
56.301,-0.6934096,-0.3670992,1.6934096,-94.48341296,-0.905059928,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:16.946Z,N
56.355,-0.9279452,0.4792684,1.2753244,-96.68795212,-2.328692145,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.000Z,N
56.403,-0.50986,2.8246244,0.1026464,-97.27421457,-3.597564764,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.048Z,N
56.455,0.3874936,2.9367936,0.0924492,-98.01001035,-4.615638175,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.100Z,N
56.506,0.4996628,0.8055788,1.1325636,-97.58381338,-3.301591966,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.151Z,N
56.553,0.7545928,0.4282824,0.8062532,-96.40031237,-3.781834302,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.198Z,N
56.605,0.7443956,0.3670992,1.1223664,-98.20854346,-3.886824127,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.250Z,N
56.656,0.3263104,-0.1325636,1.3161132,-98.56002499,-0.718723778,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.301Z,N
56.719,0.4486768,0.7749872,0.8674364,-98.42141313,1.122668045,220.9434357,50.14718838,-5.059768196,5.617967057,303.5171813,2021-11-17T13:21:17.364Z,N
